Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR6160670,2021-07-03 09:03:58,2021-07-12 10:15:37,1106951,555689402,1106951,502,347,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160670,ERX5797122,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,00C7B68A583D38BD13B3DCBEAF8E8E39,E7FD55E41AEF8354C0BE799B412C03E1
ERR6160671,2021-07-03 09:03:58,2021-07-12 10:15:54,910072,456856144,910072,502,287,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160671,ERX5797123,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,6765CA7FD94795C325801E109879D60C,1EB898A9E02C7FE398F6E941DFC61187
ERR6160672,2021-07-03 09:03:58,2021-07-12 10:15:02,788525,395839550,788525,502,247,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160672,ERX5797124,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,388AD1376D778BDB2CF78C4B6B53D1C0,AAF76F15056DBDA844AE0047A908DC8C
ERR6160673,2021-07-03 09:03:58,2021-07-12 10:15:23,713709,358281918,713709,502,225,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160673,ERX5797125,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,67E96650AE4267DA6B6AB5DC36CC8FAD,2AFB3DD6E61A23068B82BC7B33CA6C49
ERR6160674,2021-07-03 09:03:58,2021-07-12 10:15:08,801342,402273684,801342,502,254,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160674,ERX5797126,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,84C69BDE893D3DA93FCE7D7B66D60A59,FDDD32C73252BB3FB9FCE97A7F873605
ERR6160675,2021-07-03 09:03:58,2021-07-12 10:20:15,2754775,1382897050,2754775,502,854,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160675,ERX5797127,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,9C9A89BBF913F32844B8CD24ED1A18D6,1000A12B0F5F74E3D9BBACDE68FE1F43
ERR6160676,2021-07-03 09:03:58,2021-07-12 10:16:46,1206074,605449148,1206074,502,388,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160676,ERX5797128,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,D204261C258F49874AB02C67576F42EB,66705602C9C158E25C509D14CC8DE114
ERR6160677,2021-07-03 09:03:58,2021-07-12 10:15:00,659287,330962074,659287,502,210,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160677,ERX5797129,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,F20C0DCC90CE4DB95BE65AD52BBF0D6A,5C373AE9A7D2EA98FBDAECE9D32A1C04
ERR6160678,2021-07-03 09:03:58,2021-07-12 10:17:29,1795360,901270720,1795360,502,561,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160678,ERX5797130,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,2615C5CEC9A0A267FFFE17A34765BEA6,2FFAF6D4736AEA871252A8D28ACE908D
ERR6160679,2021-07-03 09:03:58,2021-07-12 10:16:41,1344638,675008276,1344638,502,424,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160679,ERX5797131,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,4A4B481531EDA3918A8644357ED88AEF,B7237AED18762DF50108CE2D50A94DD0
ERR6160680,2021-07-03 09:03:58,2021-07-12 10:16:29,1117467,560968434,1117467,502,349,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160680,ERX5797132,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,F1DFC1F1AB6587DF4A0879AFBE824D9F,BAEC5CCBB66120B30B9B9B9E0852658F
ERR6160681,2021-07-03 09:03:58,2021-07-12 10:19:08,1111881,558164262,1111881,502,350,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160681,ERX5797133,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,2AA4222FBF3FB9265DF3B68C64505D2E,65944C353967D8C1B1A5ED6DBC1CB6CB
ERR6160682,2021-07-03 09:03:58,2021-07-12 10:15:48,785938,394540876,785938,502,246,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160682,ERX5797134,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,ACD21CE5C5349414AA06DA2769EBADF3,75AAB41B33E17DCF51B32E6AAEB81645
ERR6160683,2021-07-03 09:03:58,2021-07-12 10:16:03,1233784,619359568,1233784,502,397,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160683,ERX5797135,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,059BCB4CF29F90F237486A6C4E29D9DD,BA00848EE3BB87AE9FD9BD69F4F9FB78
ERR6160684,2021-07-03 09:03:58,2021-07-12 10:15:58,906949,455288398,906949,502,294,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160684,ERX5797136,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,87EDB5F6640AB527F61579227E9D6F88,607D3E2C36AF5EDB26B5CE2D5E48B9DE
ERR6160685,2021-07-03 09:03:58,2021-07-12 10:16:58,1068289,536281078,1068289,502,345,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160685,ERX5797137,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,E7C9FA62047B4E7ACF6AA96AD2D0B812,1BD020F1CB12EA62B2145BA74D66A238
ERR6160686,2021-07-03 09:03:58,2021-07-12 10:15:39,628265,315389030,628265,502,208,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160686,ERX5797138,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,E351BAC4DAC36296D4570A7FAAFC50F3,65EDBA91C0C72AF2B26698181C7F50A2
ERR6160687,2021-07-03 09:03:59,2021-07-12 10:15:37,578826,290570652,578826,502,186,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160687,ERX5797139,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044599,SAMEA9310027,simple,562,Escherichia coli,SAMEA9310027,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,EB26A6A96D8A224E6895FAAEE67A0682,D0E0F29611BB9D997E50720E46724D99
ERR6160552,2021-07-03 09:03:56,2021-07-12 10:05:13,1299983,652591466,1299983,502,419,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160552,ERX5797004,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,C7844D85FFAF91B7B1DD97E6D08EA8F5,82A7AAB11C50FEE08B77D71E487E1DA8
ERR6160553,2021-07-03 09:03:56,2021-07-12 10:10:27,2773320,1392206640,2773320,502,886,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160553,ERX5797005,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,368EA9D150B9691A56B1ADDF38C1B5DE,3722E5E1659C00DEC8687BDBA7C35EBF
ERR6160554,2021-07-03 09:03:56,2021-07-12 10:08:30,1365625,685543750,1365625,502,439,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160554,ERX5797006,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,DF1B5148CC36EEB559C8869882CFD12E,C06A76B3B3FF0AF667660736D09F87EF
ERR6160555,2021-07-03 09:03:56,2021-07-12 10:06:52,1815523,911392546,1815523,502,576,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160555,ERX5797007,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,8D27E7C40DA522954C55AAA18DB97241,E82E948EB58E4035AB905302916518E2
ERR6160556,2021-07-03 09:03:56,2021-07-12 10:05:26,1133239,568885978,1133239,502,367,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160556,ERX5797008,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,F1C9C00CEAE78BFC2B0307D91A480026,BB5D9FE5F1A026AC6D5BC5AC17D02688
ERR6160557,2021-07-03 09:03:56,2021-07-12 10:06:12,1225908,615405816,1225908,502,398,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160557,ERX5797009,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,60BC1CACA31179FB9F79DBD193E55C9E,594CED669780F4B6AA34671CD6516271
ERR6160558,2021-07-03 09:03:56,2021-07-12 10:05:50,1108659,556546818,1108659,502,358,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160558,ERX5797010,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,1B5807720B9E5D2E489D2D9A7BF2A678,108DDBB5B4B57F2A7BA194923A83A244
ERR6160559,2021-07-03 09:03:56,2021-07-12 10:06:42,1210524,607683048,1210524,502,392,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160559,ERX5797011,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,54D34075DF92E904E46C604944FAFC1C,EEAEB7C7853482A07DBFAC301D198495
ERR6160560,2021-07-03 09:03:56,2021-07-12 10:03:45,519714,260896428,519714,502,171,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160560,ERX5797012,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,34E51C86F62527C5E392F909E2221FF8,C5B8B7673ACF48DA0E6EE5B3E373FDA2
ERR6160561,2021-07-03 09:03:56,2021-07-12 10:08:58,1857469,932449438,1857469,502,589,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160561,ERX5797013,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,3CA428221C4A289EFC9D6462E2528509,6B847DB2C8966F599D5EF5995906B969
ERR6160562,2021-07-03 09:03:56,2021-07-12 10:04:07,789919,396539338,789919,502,258,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160562,ERX5797014,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,55F9B3033FA8E735F44EF1C74EDA3493,BA5ADB3C5FC074C27480724BD1277D21
ERR6160563,2021-07-03 09:03:56,2021-07-12 10:08:19,1342762,674066524,1342762,502,432,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160563,ERX5797015,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,680351516947350A4EC926C07366D47A,93447769F2BFE712B908BC491E66503A
ERR6160564,2021-07-03 09:03:56,2021-07-12 10:06:29,866480,434972960,866480,502,283,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160564,ERX5797016,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,CF49DDA9D2CD1B3A21351BD0AB960913,398EBFF80479623D096C2E7206122A2F
ERR6160565,2021-07-03 09:03:56,2021-07-12 10:04:17,735801,369372102,735801,502,240,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160565,ERX5797017,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,D9336ADFF51C3BAAE8D6A05F4A1DF98A,9C0A36DCC0765C8F6FDA75F0789C79B6
ERR6160566,2021-07-03 09:03:56,2021-07-12 10:04:53,922313,463001126,922313,502,298,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160566,ERX5797018,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,1C21AEEDD4562D4A0B155641BF22A94F,C5E19B2707628F4696E9B34886D7138A
ERR6160567,2021-07-03 09:03:56,2021-07-12 10:08:31,1602212,804310424,1602212,502,519,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160567,ERX5797019,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,833482F85F1CCF67A1194CB366C51AAA,57607F407ED301119D1771291FDF743E
ERR6160568,2021-07-03 09:03:56,2021-07-12 10:04:04,481970,241948940,481970,502,161,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160568,ERX5797020,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,408EAAAB701C867BA0025794D5427C10,5F78B06D50A27886F8A9355A8660B337
ERR6160569,2021-07-03 09:03:56,2021-07-12 10:06:54,1241116,623040232,1241116,502,403,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160569,ERX5797021,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,23AB339B1855D025DD1D1C5BED956BFC,5584660B33482E702DC2F12A93395943
ERR6160570,2021-07-03 09:03:56,2021-07-12 10:08:32,1255610,630316220,1255610,502,407,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160570,ERX5797022,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,517CA0C51862B7A11041ED944A89DC7B,D8D9C0EAA38885E027E57A8E52234D55
ERR6160571,2021-07-03 09:03:56,2021-07-12 10:06:10,735221,369080942,735221,502,241,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160571,ERX5797023,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,D0F6F81D57F55989A6F33FEB3D6B4C6C,EDC3789816965E400AA7684AC0BCD97B
ERR6160572,2021-07-03 09:03:56,2021-07-12 10:05:59,676946,339826892,676946,502,226,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160572,ERX5797024,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,7D73E3D27181727B0393C3A8FDBB2B12,C19FCA0B00B388D8D3A2C8623F666CE7
ERR6160573,2021-07-03 09:03:56,2021-07-12 10:04:34,543914,273044828,543914,502,181,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160573,ERX5797025,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,A2DF4B864B6667899BC8003B4D31DBB3,60E004B6D2E0D2B97E3F454A8DF68782
ERR6160574,2021-07-03 09:03:56,2021-07-12 10:04:40,504261,253139022,504261,502,167,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160574,ERX5797026,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,C0868906B3CFC013760734D799B0D267,944DBCD1B7A33CB622135C7005536E14
ERR6160575,2021-07-03 09:03:56,2021-07-12 10:06:13,598716,300555432,598716,502,200,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160575,ERX5797027,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,D5AFFBE8C2E04FA0F1B6E38C663018E5,FA60EEDA1CB0ADEDB91C3F9F6CC8E8F2
ERR6160576,2021-07-03 09:03:56,2021-07-12 10:05:15,549444,275820888,549444,502,181,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160576,ERX5797028,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,A1FB2CDD3D6D3E3D09293122C35EE3CA,D81C40FB76FABAE5D4C9621A4B1ADA22
ERR6160577,2021-07-03 09:03:56,2021-07-12 10:05:02,426191,213947882,426191,502,140,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160577,ERX5797029,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,032F47C79A19347C002F500DC7FF10F9,4E9F07A7D4A7F7A500CB079108942091
ERR6160578,2021-07-03 09:03:56,2021-07-12 10:06:21,421419,211552338,421419,502,138,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160578,ERX5797030,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,F0EF72DD8C0F257BADA6AE992DCD71DD,98C910DE8F8B4E7E279EF65398F506D2
ERR6160579,2021-07-03 09:03:56,2021-07-12 10:10:39,2186166,1097455332,2186166,502,714,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160579,ERX5797031,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,57BA55281653CF9F0E306B915A5AF78F,88BBA39B847939671E9BB28B3EC832D5
